#lat_deg,#lon_deg,#report_date,#status_id,#water_tech_category,#clean_country_name,#clean_adm2,#clean_adm4,#install_year,#management_clean,#status_clean,local_population_1km,usage_capacity,is_urban,is_duplicate,district
1.20551246,31.07842948,2010 May 06 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kabwoya,"2,004",Community Management,Non-Functional,743.0,300.0,False,,KIKUUBE
1.33599743,31.29435073,2010 May 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba Town Council,"1,994",Other,Non-Functional,1003.0,300.0,False,,KIKUUBE
1.1604495,30.8016643,2022 Mar 12 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",,Non-Functional,6562.0,300.0,False,,KIKUUBE
1.27327642,31.18027865,2010 May 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,000",Community Management,Non-Functional,695.0,300.0,False,,KIKUUBE
1.2673984,31.29881743,2010 May 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,000",Community Management,Non-Functional,740.0,300.0,False,,KIKUUBE
1.2360177,30.7434032,2022 Mar 07 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",,Non-Functional,1558.0,300.0,False,,KIKUUBE
1.2866851,31.3580655,2022 Mar 02 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,002",Community Management,Non-Functional,613.0,300.0,False,,KIKUUBE
1.384303,31.1181511,2022 Mar 09 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kiziranfumbi,"2,021",,Non-Functional,1267.0,300.0,False,,KIKUUBE
1.1549431,30.8010891,2022 Mar 11 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,,Community Management,Non-Functional,5796.0,300.0,False,,KIKUUBE
1.3304365,31.2044495,2022 Mar 03 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,021",,Non-Functional,2048.0,300.0,False,,KIKUUBE
1.344515,31.1999491,2022 Mar 04 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kikuube Town Council,"2,021",,Non-Functional,768.0,300.0,False,,KIKUUBE
1.33524356,31.31568216,2010 Oct 01 12:00:00 AM,No,,Uganda,Kikuube,Buhimba Town Council,"2,005",Community Management,Non-Functional,1725.0,300.0,False,,KIKUUBE
1.2877135,30.8897288,2022 Mar 03 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,021",Community Management,Non-Functional,1079.0,300.0,False,,KIKUUBE
1.3516005,31.2490753,2022 Mar 05 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,011",,Non-Functional,868.0,300.0,False,,KIKUUBE
1.1678667,30.7952767,2022 Mar 13 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",Community Management,Non-Functional,6059.0,300.0,False,,KIKUUBE
1.3552297,31.4001081,2022 Mar 01 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Buhimba,"2,010",,Non-Functional,1596.0,300.0,False,,KIKUUBE
1.4372413,31.1785656,2022 Mar 08 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Bugambe,"2,018",,Non-Functional,643.0,300.0,False,,KIKUUBE
1.1568122,30.7480957,2022 Mar 10 12:00:00 AM,No,Hand Pump,Uganda,Kikuube,Kyangwali,"2,020",Community Management,Non-Functional,1916.0,300.0,False,,KIKUUBE
